order_id,customer_id,product_id,order_date,order_status,quantity,discount,shipping_cost,payment_method,order_value
2671,4285,93,2024-08-06,Pending,3,0.18,3.52,Credit Card,813.81
2672,3526,23,2025-03-27,Shipped,2,0.06,3.04,PayPal,797.69
2673,3811,5,2024-06-10,Pending,5,0.23,18.85,Bank Transfer,982.96
2674,4667,72,2024-01-03,Delivered,5,0.29,1.91,Bank Transfer,539.88
2675,4009,74,2025-04-24,Delivered,1,0.27,14.66,Bank Transfer,316.31
2676,1585,44,2025-03-20,Pending,1,0.3,19.59,Bank Transfer,92.54
2677,2457,47,2025-02-19,Shipped,3,0.25,3.33,Credit Card,622.18
2678,3144,2,2023-09-20,Pending,3,0.27,4.38,PayPal,794.71
2679,4303,20,2024-07-30,Cancelled,1,0.1,12.32,PayPal,718.23
2680,4885,12,2023-12-04,Delivered,1,0.23,19.46,Credit Card,241.74
2681,2945,74,2024-06-12,Delivered,2,0.02,16.23,Bank Transfer,983.8
2682,4362,90,2023-06-26,Pending,5,0.11,1.9,PayPal,725.13
2683,4200,41,2023-07-09,Pending,1,0.1,11.12,PayPal,489.05
2684,981,21,2024-07-04,Shipped,2,0.12,14.08,Bank Transfer,644.77
2685,1915,21,2024-03-26,Shipped,3,0.04,3.7,Credit Card,328.61
2686,3756,88,2025-01-24,Cancelled,3,0.14,4.23,Bank Transfer,341.27
2687,3490,9,2025-04-18,Shipped,3,0.25,13.32,PayPal,677.87
2688,3423,9,2023-06-11,Cancelled,5,0.1,14.42,Bank Transfer,408.41
2689,4132,76,2024-02-04,Delivered,4,0.24,9.03,Credit Card,280.9
2690,4943,43,2024-11-02,Delivered,5,0.23,1.84,Bank Transfer,538.9
2691,2386,60,2024-07-06,Cancelled,4,0.18,14.62,Credit Card,295.08
2692,2226,94,2024-02-16,Shipped,4,0.16,11.67,Bank Transfer,480.27
2693,4282,1,2024-04-21,Shipped,4,0.16,19.72,Credit Card,829.97
2694,2286,66,2023-12-07,Shipped,5,0.15,16.87,PayPal,356.27
2695,1894,79,2024-03-29,Cancelled,5,0.06,4.5,Bank Transfer,899.6
2696,40,38,2024-05-16,Cancelled,2,0.26,0.15,Bank Transfer,935.79
2697,2505,77,2024-10-20,Shipped,4,0.26,14.48,PayPal,676.82
2698,1575,86,2025-01-13,Pending,4,0.15,4.63,PayPal,662.62
2699,2567,68,2023-09-19,Pending,5,0.04,7.69,PayPal,414.53
2700,2780,50,2025-04-03,Shipped,5,0.12,14.21,Credit Card,243.44
2701,4065,24,2025-03-10,Cancelled,4,0.06,1.44,PayPal,793.37
2702,2049,67,2024-01-11,Pending,5,0.04,1.7,PayPal,462.73
2703,1560,91,2023-08-19,Shipped,5,0.05,2.06,Credit Card,158.8
2704,4695,43,2024-12-18,Shipped,4,0.06,11.62,PayPal,156.28
2705,1840,47,2024-04-12,Pending,5,0.28,9.48,Credit Card,851.9
2706,1439,49,2025-02-13,Shipped,2,0.13,12.1,Credit Card,228.61
2707,3437,93,2024-04-12,Shipped,5,0.18,18.0,Bank Transfer,184.02
2708,4606,69,2024-02-24,Pending,3,0.29,1.92,PayPal,503.04
2709,2556,66,2025-01-20,Delivered,4,0.07,17.27,Bank Transfer,337.18
2710,354,82,2025-02-22,Pending,4,0.25,10.65,Bank Transfer,859.04
2711,750,51,2024-12-28,Cancelled,5,0.14,7.73,Credit Card,764.74
2712,4295,58,2024-07-21,Pending,4,0.27,11.9,PayPal,717.17
2713,152,75,2023-08-22,Pending,2,0.26,16.29,Bank Transfer,294.81
2714,1814,57,2023-09-22,Cancelled,1,0.0,12.47,Credit Card,365.02
2715,2949,10,2024-08-03,Delivered,1,0.18,7.67,Credit Card,60.01
2716,3447,73,2024-06-09,Cancelled,5,0.17,9.45,Credit Card,621.12
2717,1623,38,2023-05-30,Shipped,3,0.14,8.37,Bank Transfer,729.3
2718,595,62,2024-10-22,Pending,2,0.03,17.07,Credit Card,712.74
2719,3105,55,2024-05-14,Pending,5,0.22,10.54,Credit Card,954.35
2720,1469,8,2024-08-25,Delivered,3,0.18,13.5,PayPal,953.2
2721,4781,96,2023-06-02,Pending,1,0.3,13.63,Credit Card,969.05
2722,1030,88,2025-03-06,Cancelled,2,0.25,18.55,PayPal,349.9
2723,4136,55,2024-08-15,Shipped,2,0.18,13.95,Credit Card,182.75
2724,1657,23,2024-12-21,Cancelled,1,0.29,14.94,Credit Card,562.06
2725,2285,64,2023-07-26,Delivered,5,0.29,9.48,Bank Transfer,124.42
2726,4253,68,2023-09-12,Delivered,3,0.28,11.38,PayPal,54.9
2727,3427,30,2024-05-07,Shipped,4,0.14,7.67,PayPal,347.78
2728,3971,4,2025-02-05,Delivered,1,0.1,0.31,Credit Card,286.93
2729,3575,72,2024-05-12,Delivered,2,0.21,13.45,PayPal,877.24
2730,1662,81,2024-02-05,Shipped,5,0.17,19.88,Credit Card,119.16
2731,665,86,2023-05-07,Delivered,5,0.29,10.07,Bank Transfer,778.9
2732,414,75,2023-07-18,Cancelled,1,0.03,9.8,Credit Card,274.64
2733,4595,16,2023-05-06,Cancelled,1,0.27,0.78,PayPal,71.66
2734,2608,13,2023-09-21,Delivered,4,0.02,4.95,Credit Card,95.75
2735,4819,72,2024-06-07,Shipped,5,0.2,19.54,Bank Transfer,47.46
2736,2672,7,2024-01-25,Cancelled,3,0.14,12.8,Credit Card,662.73
2737,121,31,2024-06-28,Delivered,3,0.24,8.74,Credit Card,635.35
2738,3903,6,2025-01-30,Cancelled,4,0.12,11.98,PayPal,290.86
2739,3210,47,2024-02-29,Shipped,4,0.22,9.28,PayPal,665.27
2740,2326,14,2023-06-24,Cancelled,2,0.08,11.11,PayPal,424.1
2741,4981,30,2023-11-08,Cancelled,4,0.2,3.34,PayPal,334.58
2742,2016,52,2023-06-24,Pending,4,0.11,8.18,Credit Card,756.04
2743,3874,59,2023-05-11,Pending,5,0.06,16.19,Bank Transfer,427.07
2744,4946,69,2024-08-05,Delivered,5,0.01,9.83,Credit Card,376.88
2745,4958,61,2025-01-19,Pending,2,0.02,14.81,PayPal,95.68
2746,1295,21,2023-06-20,Shipped,1,0.18,14.58,Credit Card,316.18
2747,1818,25,2024-03-12,Pending,3,0.08,0.89,Bank Transfer,817.7
2748,4929,88,2025-01-04,Shipped,2,0.04,16.4,Credit Card,62.53
2749,2989,1,2024-10-05,Delivered,2,0.0,13.45,PayPal,814.74
2750,4561,12,2023-07-04,Cancelled,5,0.26,15.61,Credit Card,803.6
2751,1485,85,2024-07-30,Cancelled,4,0.25,0.96,Bank Transfer,123.03
2752,721,21,2024-07-03,Cancelled,5,0.12,12.58,Bank Transfer,885.06
2753,2673,11,2024-02-28,Delivered,4,0.19,0.71,PayPal,166.87
2754,4529,78,2025-03-13,Cancelled,5,0.08,4.4,Credit Card,302.65
2755,4414,27,2024-08-30,Delivered,1,0.17,13.35,Credit Card,905.32
2756,2792,15,2024-07-08,Cancelled,4,0.24,19.14,Bank Transfer,47.69
2757,3148,49,2025-03-21,Pending,1,0.08,5.52,PayPal,248.71
2758,3414,55,2025-03-14,Pending,2,0.25,11.49,PayPal,670.11
2759,4825,9,2024-08-23,Delivered,5,0.21,11.79,Credit Card,505.27
2760,3761,76,2024-04-23,Cancelled,3,0.21,14.29,Bank Transfer,891.2
2761,2965,49,2024-06-20,Shipped,4,0.21,5.29,Credit Card,905.55
2762,215,12,2024-06-02,Delivered,2,0.19,18.82,Credit Card,508.65
2763,729,33,2024-03-31,Shipped,1,0.01,16.02,Credit Card,587.66
2764,573,67,2024-09-01,Shipped,2,0.0,18.3,Bank Transfer,254.78
2765,3674,88,2023-10-12,Cancelled,1,0.1,12.76,Credit Card,561.72
2766,2247,60,2023-11-14,Shipped,5,0.19,16.82,Credit Card,630.84
2767,1626,26,2025-04-18,Shipped,3,0.13,10.22,Credit Card,91.19
2768,4343,50,2024-09-26,Pending,4,0.26,16.58,PayPal,57.62
2769,3931,62,2023-06-21,Cancelled,4,0.14,0.34,Credit Card,904.95
2770,4543,86,2024-09-05,Shipped,5,0.04,11.92,Bank Transfer,992.78
2771,3970,99,2023-06-18,Delivered,5,0.27,10.23,PayPal,604.34
2772,4137,35,2024-12-29,Shipped,2,0.21,6.04,Credit Card,182.66
2773,2429,71,2023-09-02,Delivered,1,0.24,18.13,Credit Card,845.53
2774,4267,25,2023-10-21,Shipped,4,0.26,7.47,Bank Transfer,196.16
2775,1684,95,2023-10-14,Cancelled,5,0.19,10.06,PayPal,297.82
2776,3566,75,2024-06-15,Pending,2,0.2,3.14,Bank Transfer,408.09
2777,600,6,2024-12-29,Pending,1,0.15,10.39,PayPal,306.46
2778,4899,72,2023-06-27,Cancelled,2,0.07,18.43,PayPal,588.36
2779,1787,55,2024-03-29,Pending,5,0.27,8.24,PayPal,725.07
2780,3751,65,2025-02-23,Delivered,3,0.26,0.09,Bank Transfer,629.1
2781,299,68,2023-06-17,Pending,5,0.05,15.17,Credit Card,817.03
2782,1838,75,2024-06-12,Pending,1,0.01,10.87,Credit Card,889.68
2783,1003,60,2024-07-10,Pending,1,0.05,1.68,Credit Card,844.43
2784,2968,32,2023-08-24,Shipped,4,0.19,13.91,Bank Transfer,986.01
2785,2686,52,2023-06-24,Shipped,2,0.23,6.12,Bank Transfer,141.94
2786,2262,39,2024-02-19,Shipped,1,0.04,4.13,PayPal,254.71
2787,4757,80,2023-09-23,Shipped,5,0.15,18.89,Bank Transfer,875.89
2788,3313,91,2023-10-27,Pending,2,0.2,17.71,Bank Transfer,563.85
2789,2645,97,2023-09-13,Shipped,2,0.0,16.68,PayPal,721.46
2790,1646,24,2024-09-15,Pending,4,0.15,8.73,Credit Card,57.89
2791,3811,38,2023-12-21,Pending,5,0.09,12.43,PayPal,821.67
2792,1251,81,2024-06-10,Cancelled,5,0.21,18.62,Bank Transfer,783.46
2793,744,80,2023-09-15,Shipped,2,0.15,11.89,PayPal,191.51
2794,1638,96,2025-01-25,Shipped,4,0.05,6.01,Bank Transfer,398.69
2795,4439,10,2023-05-20,Cancelled,4,0.29,10.07,Bank Transfer,654.88
2796,1713,89,2024-02-03,Shipped,3,0.29,7.29,Bank Transfer,614.26
2797,3783,79,2023-10-24,Shipped,5,0.14,15.26,Credit Card,106.69
2798,1908,43,2023-10-12,Pending,1,0.26,3.26,Credit Card,762.52
2799,2043,74,2025-02-11,Delivered,1,0.23,0.64,Credit Card,628.7
2800,1337,60,2025-01-27,Cancelled,4,0.28,7.88,PayPal,211.86
2801,4405,53,2025-02-26,Cancelled,4,0.26,15.03,Credit Card,628.07
2802,3532,6,2024-01-07,Cancelled,1,0.17,16.56,Bank Transfer,575.77
2803,660,62,2024-05-10,Shipped,4,0.29,5.27,PayPal,729.68
2804,1845,87,2025-04-01,Pending,5,0.27,1.86,Bank Transfer,337.08
2805,1511,14,2024-03-12,Pending,4,0.29,15.8,PayPal,430.92
2806,3743,73,2024-07-02,Pending,4,0.25,15.6,Bank Transfer,750.67
2807,767,64,2024-02-16,Cancelled,4,0.04,7.62,Bank Transfer,84.73
2808,1950,32,2024-01-07,Delivered,1,0.05,16.02,Credit Card,932.28
2809,2758,84,2023-11-29,Pending,5,0.01,18.43,PayPal,651.73
2810,2265,39,2025-03-10,Pending,1,0.26,6.3,Bank Transfer,797.16
2811,4316,75,2023-11-29,Pending,2,0.09,14.27,Credit Card,130.76
2812,244,88,2025-01-15,Cancelled,1,0.19,8.92,Credit Card,305.57
2813,1091,39,2023-06-27,Shipped,3,0.17,17.27,PayPal,834.24
2814,159,77,2024-12-28,Shipped,2,0.04,6.44,Credit Card,62.32
2815,1495,82,2024-07-26,Cancelled,1,0.14,0.47,PayPal,265.05
2816,608,46,2023-09-15,Pending,1,0.01,18.93,Credit Card,303.8
2817,4992,67,2023-08-14,Cancelled,1,0.13,3.14,Credit Card,477.24
2818,475,34,2023-08-18,Shipped,4,0.09,3.14,PayPal,512.85
2819,1924,73,2023-12-11,Delivered,5,0.03,14.92,Bank Transfer,663.74
2820,2917,46,2024-08-29,Cancelled,5,0.28,2.77,Credit Card,662.53
2821,3741,32,2024-12-15,Pending,4,0.1,8.45,Bank Transfer,350.74
2822,3329,22,2025-04-27,Shipped,2,0.06,5.39,PayPal,456.07
2823,4012,54,2024-12-18,Shipped,4,0.05,17.29,Bank Transfer,753.33
2824,2295,60,2025-01-24,Pending,4,0.12,8.53,Credit Card,943.45
2825,1524,46,2023-09-22,Delivered,2,0.19,17.65,PayPal,774.07
2826,2508,44,2024-02-17,Shipped,3,0.03,16.52,Credit Card,975.36
2827,3854,71,2025-02-23,Shipped,5,0.0,7.01,PayPal,368.41
2828,3588,91,2023-05-27,Delivered,1,0.01,3.47,Credit Card,849.03
2829,4043,90,2025-03-12,Pending,1,0.14,15.12,Bank Transfer,348.08
2830,1579,25,2024-08-15,Shipped,2,0.18,18.72,PayPal,797.46
2831,2560,52,2023-12-16,Delivered,3,0.26,15.65,Credit Card,508.74
2832,4580,98,2025-04-22,Shipped,5,0.11,9.32,Credit Card,983.78
2833,4271,45,2023-05-23,Delivered,2,0.09,17.24,Credit Card,774.71
2834,4640,62,2024-10-25,Cancelled,5,0.21,16.27,PayPal,442.15
2835,4453,36,2024-07-10,Shipped,2,0.28,5.28,PayPal,503.74
2836,1315,21,2024-05-26,Shipped,1,0.02,11.57,PayPal,927.25
2837,1725,39,2023-09-11,Shipped,1,0.21,10.27,PayPal,32.69
2838,1470,61,2023-05-27,Pending,3,0.21,12.27,Bank Transfer,801.28
2839,2285,18,2024-07-27,Shipped,1,0.18,16.57,Credit Card,997.9
2840,1024,73,2024-10-24,Cancelled,3,0.13,7.26,Credit Card,638.6
2841,3582,10,2024-11-24,Delivered,2,0.16,9.71,Bank Transfer,424.32
2842,2893,15,2024-02-25,Pending,5,0.04,0.05,Bank Transfer,256.44
2843,4756,94,2025-04-20,Shipped,5,0.26,17.15,Credit Card,919.2
2844,3872,99,2024-03-21,Delivered,3,0.26,19.55,Credit Card,658.33
2845,3581,45,2023-08-01,Cancelled,4,0.03,3.57,PayPal,140.19
2846,4816,64,2023-09-05,Pending,5,0.04,8.9,Credit Card,724.56
2847,4712,36,2023-11-06,Pending,4,0.09,0.99,Bank Transfer,602.64
2848,4535,95,2024-10-27,Delivered,5,0.2,18.85,Bank Transfer,450.86
2849,862,3,2024-04-22,Delivered,2,0.26,9.74,PayPal,993.86
2850,3331,44,2025-03-12,Shipped,2,0.08,14.75,PayPal,968.87
2851,2302,57,2024-01-09,Shipped,5,0.18,3.09,Credit Card,370.39
2852,1456,93,2024-11-28,Delivered,1,0.18,17.95,Credit Card,390.57
2853,3231,25,2023-08-19,Delivered,4,0.15,2.26,Bank Transfer,85.58
2854,498,55,2023-07-07,Shipped,3,0.3,8.4,Credit Card,20.74
2855,136,68,2024-09-25,Shipped,1,0.14,7.27,Credit Card,81.55
2856,2160,40,2025-05-02,Pending,2,0.28,9.33,Bank Transfer,153.03
2857,4163,56,2024-06-27,Pending,4,0.18,0.99,Bank Transfer,893.58
2858,2729,12,2024-01-05,Pending,1,0.04,12.14,Credit Card,25.82
2859,1456,27,2025-04-14,Cancelled,5,0.06,2.0,Bank Transfer,703.95
2860,2538,59,2024-08-24,Shipped,1,0.29,4.98,Bank Transfer,189.68
2861,4751,53,2025-03-17,Delivered,2,0.19,6.89,PayPal,313.69
2862,3717,5,2024-07-18,Pending,2,0.14,15.91,Credit Card,299.64
2863,4970,29,2023-12-28,Pending,5,0.13,7.38,PayPal,593.29
2864,2820,94,2024-11-23,Delivered,2,0.24,8.91,PayPal,969.17
2865,2736,74,2023-05-17,Pending,4,0.12,14.0,Bank Transfer,357.47
2866,4546,36,2024-09-01,Delivered,4,0.15,7.35,Credit Card,462.08
2867,4362,85,2023-08-13,Delivered,3,0.22,13.4,Credit Card,249.65
2868,3394,40,2024-01-06,Delivered,5,0.15,17.95,Bank Transfer,662.7
2869,3281,76,2023-07-13,Pending,3,0.01,7.55,Credit Card,702.18
2870,681,36,2024-03-01,Shipped,5,0.17,0.14,Credit Card,352.13
2871,1463,93,2023-12-15,Pending,3,0.18,4.9,Credit Card,991.52
2872,1278,99,2024-01-08,Cancelled,4,0.06,7.1,PayPal,318.41
2873,2033,72,2023-10-23,Shipped,1,0.11,6.44,PayPal,337.24
2874,923,71,2024-02-10,Pending,1,0.08,19.23,PayPal,949.66
2875,4565,20,2024-04-26,Delivered,5,0.21,18.77,Credit Card,156.37
2876,4304,14,2023-09-22,Delivered,4,0.01,5.12,PayPal,228.38
2877,2549,39,2024-06-03,Delivered,4,0.03,13.11,PayPal,55.15
2878,2040,8,2023-10-08,Shipped,5,0.21,13.78,Bank Transfer,674.76
2879,536,12,2024-04-24,Cancelled,3,0.02,3.57,Credit Card,661.62
2880,3882,46,2023-10-27,Pending,5,0.25,3.27,Credit Card,952.18
2881,4058,21,2025-04-17,Cancelled,1,0.01,9.47,Credit Card,648.07
2882,90,25,2023-06-18,Pending,4,0.02,4.16,PayPal,296.57
2883,2403,13,2024-07-05,Delivered,1,0.03,9.41,Credit Card,812.73
2884,1329,40,2024-09-05,Cancelled,4,0.16,16.63,Credit Card,77.86
2885,145,68,2024-10-26,Shipped,4,0.02,15.15,Credit Card,695.39
2886,4052,67,2024-03-19,Pending,1,0.28,5.46,PayPal,991.46
2887,4364,19,2024-03-12,Cancelled,1,0.16,19.33,Bank Transfer,648.18
2888,868,49,2023-06-10,Delivered,1,0.1,1.35,Bank Transfer,155.93
2889,1230,54,2025-04-27,Shipped,3,0.16,14.22,Credit Card,795.29
2890,3287,66,2024-05-28,Pending,3,0.03,14.72,PayPal,113.38
2891,2448,41,2023-11-30,Delivered,4,0.07,5.51,Credit Card,973.45
2892,4936,58,2025-01-15,Pending,1,0.03,18.2,Credit Card,685.47
2893,1860,38,2024-03-20,Pending,1,0.04,4.95,PayPal,262.94
2894,3924,65,2023-07-02,Shipped,5,0.3,2.59,Bank Transfer,768.55
2895,3031,38,2023-12-26,Shipped,5,0.24,1.09,Credit Card,849.46
2896,4637,83,2023-05-20,Delivered,5,0.09,14.26,Bank Transfer,734.92
2897,3293,30,2024-06-06,Cancelled,1,0.19,8.11,PayPal,434.77
2898,2538,64,2024-11-18,Cancelled,3,0.06,10.97,PayPal,435.52
2899,4165,35,2024-06-06,Shipped,3,0.21,12.43,Bank Transfer,334.24
2900,329,50,2024-06-11,Cancelled,4,0.28,9.12,Credit Card,594.47
2901,351,90,2024-09-24,Delivered,5,0.22,19.49,Credit Card,793.38
2902,86,100,2023-11-29,Shipped,5,0.11,0.89,PayPal,107.97
2903,2968,4,2023-07-01,Pending,2,0.15,13.37,Credit Card,624.27
2904,978,42,2023-09-22,Cancelled,4,0.11,18.46,PayPal,491.13
2905,1523,72,2024-01-17,Delivered,3,0.05,16.45,PayPal,321.07
2906,2211,59,2024-12-05,Shipped,5,0.05,13.05,PayPal,551.65
2907,41,40,2023-06-28,Shipped,2,0.18,6.5,Bank Transfer,794.87
2908,2154,61,2024-10-22,Pending,4,0.02,16.99,PayPal,93.09
2909,265,9,2024-11-27,Delivered,3,0.19,5.73,Credit Card,586.24
2910,3452,40,2024-10-08,Pending,1,0.04,6.37,Bank Transfer,860.23
2911,3407,15,2024-03-19,Pending,3,0.08,4.53,PayPal,417.51
2912,30,95,2023-09-29,Shipped,5,0.24,0.92,Credit Card,299.34
2913,515,64,2023-12-24,Pending,4,0.02,19.81,Credit Card,765.2
2914,3479,7,2024-07-25,Shipped,5,0.1,8.28,Credit Card,944.48
2915,4325,26,2025-01-12,Shipped,2,0.11,3.7,Credit Card,900.96
2916,2244,14,2024-06-02,Shipped,4,0.04,1.33,PayPal,364.08
2917,1620,92,2024-07-16,Cancelled,2,0.11,3.54,Bank Transfer,457.69
2918,2009,24,2024-02-16,Delivered,4,0.04,1.95,Credit Card,379.14
2919,2514,75,2023-11-06,Delivered,3,0.19,14.34,Bank Transfer,789.57
2920,916,24,2024-04-02,Pending,4,0.23,3.5,Bank Transfer,527.86
2921,602,6,2024-01-31,Cancelled,5,0.15,7.03,Bank Transfer,340.79
2922,3011,73,2024-04-19,Delivered,3,0.05,16.53,PayPal,331.05
2923,3301,100,2024-02-06,Delivered,5,0.17,15.23,Credit Card,968.52
2924,4333,65,2025-04-23,Shipped,1,0.28,1.67,Bank Transfer,391.77
2925,421,35,2024-04-24,Delivered,5,0.12,8.68,Bank Transfer,190.39
2926,2846,74,2025-01-31,Cancelled,1,0.26,13.67,PayPal,621.63
2927,1890,7,2024-04-09,Shipped,1,0.03,6.31,PayPal,285.72
2928,2341,17,2025-04-05,Delivered,3,0.07,9.25,Credit Card,247.23
2929,3122,77,2023-12-19,Shipped,1,0.01,0.26,Credit Card,105.07
2930,53,10,2024-01-10,Cancelled,3,0.04,8.72,PayPal,103.07
2931,3806,81,2024-04-21,Shipped,2,0.11,7.64,Bank Transfer,120.19
2932,4793,59,2023-08-20,Delivered,5,0.26,1.38,Bank Transfer,139.98
2933,2605,30,2024-06-09,Cancelled,3,0.13,13.19,Credit Card,281.84
2934,1046,93,2025-04-14,Pending,2,0.07,2.77,Bank Transfer,292.71
2935,796,46,2024-11-03,Shipped,3,0.23,4.05,Bank Transfer,398.46
2936,214,80,2023-08-31,Shipped,3,0.06,17.44,Bank Transfer,362.82
2937,3075,52,2024-10-14,Pending,5,0.0,0.21,Bank Transfer,719.95
2938,4316,52,2025-03-23,Delivered,1,0.17,13.71,PayPal,302.01
2939,1026,86,2024-05-10,Delivered,4,0.18,8.21,Credit Card,292.9
2940,2370,86,2025-03-28,Shipped,5,0.18,9.63,Credit Card,969.43
2941,27,17,2023-07-22,Shipped,1,0.16,7.65,PayPal,82.52
2942,3017,63,2024-11-21,Pending,2,0.24,17.93,Bank Transfer,125.18
2943,2483,79,2023-12-07,Cancelled,4,0.13,16.6,Bank Transfer,143.03
2944,4885,29,2024-11-28,Pending,2,0.04,6.09,PayPal,836.84
2945,4929,11,2023-07-03,Pending,2,0.24,8.91,PayPal,541.4
2946,3743,68,2025-01-27,Delivered,1,0.1,14.11,PayPal,479.81
2947,1520,55,2023-07-22,Shipped,1,0.14,5.04,PayPal,719.02
2948,1003,61,2024-07-06,Cancelled,5,0.11,16.45,Credit Card,447.95
2949,2254,52,2025-02-25,Cancelled,2,0.16,11.06,Bank Transfer,722.97
2950,4950,30,2024-04-16,Cancelled,5,0.19,1.47,PayPal,326.57
2951,4295,48,2024-06-24,Pending,4,0.27,10.4,PayPal,379.51
2952,1175,38,2024-04-08,Pending,1,0.06,18.48,Bank Transfer,181.82
2953,4406,22,2024-02-16,Pending,1,0.24,17.08,Credit Card,948.82
2954,3938,55,2024-10-01,Shipped,2,0.28,14.51,PayPal,259.3
2955,2435,30,2024-01-10,Shipped,3,0.07,14.94,Bank Transfer,842.04
2956,198,52,2023-12-16,Delivered,1,0.1,12.76,PayPal,377.95
2957,915,45,2023-11-12,Shipped,5,0.29,18.6,Bank Transfer,782.37
2958,4593,92,2023-10-19,Cancelled,2,0.18,16.27,PayPal,167.13
2959,1941,100,2024-02-28,Shipped,5,0.05,5.44,PayPal,279.41
2960,3526,36,2024-08-02,Cancelled,3,0.05,18.81,PayPal,766.28
2961,4836,85,2023-07-07,Delivered,1,0.2,9.49,Credit Card,922.41
2962,3355,53,2024-08-15,Pending,5,0.28,16.87,PayPal,756.45
2963,4695,72,2023-10-04,Shipped,5,0.13,11.04,PayPal,623.54
2964,445,49,2024-09-28,Pending,3,0.02,0.65,PayPal,509.23
2965,3157,95,2023-11-19,Shipped,1,0.21,5.24,Credit Card,80.42
2966,2850,74,2023-10-19,Delivered,5,0.04,14.07,Bank Transfer,993.24
2967,519,76,2024-07-27,Pending,1,0.09,17.47,Bank Transfer,521.65
2968,2886,59,2023-12-18,Cancelled,3,0.11,6.69,Credit Card,222.73
2969,4555,1,2024-01-23,Pending,5,0.2,12.17,Credit Card,169.51
2970,1739,82,2025-04-07,Shipped,4,0.26,6.67,Credit Card,730.06
2971,4502,73,2024-03-12,Pending,4,0.26,18.48,Bank Transfer,259.99
2972,4324,25,2024-08-20,Cancelled,1,0.19,11.71,Bank Transfer,51.78
2973,2886,32,2024-07-26,Delivered,2,0.2,16.56,Credit Card,680.13
2974,1273,67,2023-10-09,Cancelled,1,0.28,13.01,Bank Transfer,744.49
2975,3311,26,2023-11-14,Shipped,2,0.16,9.18,Credit Card,389.8
2976,3907,99,2023-10-31,Shipped,5,0.06,3.79,Credit Card,973.24
2977,1733,45,2025-01-11,Pending,5,0.23,15.78,PayPal,623.6
2978,177,17,2023-11-01,Delivered,1,0.29,10.42,PayPal,869.11
2979,3837,28,2023-11-08,Shipped,4,0.01,17.85,Credit Card,593.51
2980,2135,67,2025-01-28,Shipped,3,0.06,12.71,PayPal,239.1
2981,3876,57,2024-12-28,Cancelled,2,0.17,6.59,PayPal,551.41
2982,2016,78,2024-01-22,Shipped,1,0.03,16.51,Bank Transfer,328.51
2983,2478,76,2024-03-10,Delivered,4,0.13,16.84,PayPal,258.51
2984,2320,91,2025-03-27,Pending,5,0.23,3.53,Credit Card,545.44
2985,1411,40,2023-08-30,Cancelled,3,0.17,7.43,Bank Transfer,158.43
2986,447,5,2023-08-18,Cancelled,5,0.12,2.99,Credit Card,355.56
2987,1309,69,2023-09-12,Delivered,1,0.16,19.86,Bank Transfer,929.67
2988,1390,91,2023-10-15,Pending,5,0.22,5.4,PayPal,931.92
2989,4658,79,2023-06-29,Shipped,3,0.11,8.76,Credit Card,448.98
2990,1321,4,2023-05-19,Shipped,2,0.23,2.58,PayPal,151.96
2991,2764,87,2023-05-21,Delivered,4,0.03,9.24,Bank Transfer,265.44
2992,4887,26,2024-05-14,Shipped,3,0.1,1.2,Credit Card,756.9
2993,1879,62,2025-01-11,Shipped,4,0.26,18.43,Bank Transfer,460.65
2994,2550,20,2024-11-04,Pending,1,0.07,0.99,Bank Transfer,282.2
2995,377,100,2025-03-02,Pending,3,0.09,6.29,PayPal,342.24
2996,3684,1,2024-05-29,Pending,5,0.05,15.96,Credit Card,596.93
2997,4748,30,2025-01-02,Pending,1,0.19,6.87,Bank Transfer,192.44
2998,1165,49,2023-09-09,Shipped,2,0.06,3.09,PayPal,232.56
2999,2814,59,2024-04-11,Pending,3,0.15,15.88,Bank Transfer,461.18
3000,4703,45,2023-08-06,Shipped,4,0.07,5.47,Credit Card,763.37
3001,391,59,2023-10-01,Shipped,5,0.06,2.69,Credit Card,931.15
3002,4423,4,2024-04-05,Shipped,3,0.23,10.67,PayPal,338.18
3003,4191,85,2025-04-20,Pending,3,0.28,13.24,PayPal,453.55
3004,1218,10,2024-02-02,Delivered,2,0.06,15.06,Credit Card,543.24
3005,3472,24,2024-03-03,Pending,2,0.11,14.92,Bank Transfer,763.99
3006,4555,82,2025-01-15,Delivered,1,0.07,12.83,PayPal,253.39
3007,1650,98,2024-08-20,Shipped,1,0.19,12.75,PayPal,633.1
3008,3713,6,2023-06-07,Delivered,4,0.29,2.42,Bank Transfer,138.14
3009,3363,22,2023-10-22,Cancelled,5,0.05,14.86,Credit Card,975.33
3010,1555,6,2023-11-14,Shipped,4,0.08,11.93,PayPal,380.33
3011,3009,18,2025-03-29,Delivered,4,0.24,5.55,PayPal,52.47
3012,2571,88,2024-09-16,Shipped,5,0.14,12.97,PayPal,537.2
3013,4998,34,2024-01-12,Pending,1,0.03,7.18,Bank Transfer,977.93
3014,2390,52,2024-03-02,Cancelled,5,0.24,17.36,Bank Transfer,309.25
3015,4821,93,2024-03-04,Shipped,2,0.14,3.58,Bank Transfer,837.49
3016,3219,14,2024-04-12,Pending,3,0.09,12.22,Credit Card,942.68
3017,4485,48,2024-03-06,Delivered,4,0.1,8.19,Bank Transfer,373.75
3018,4906,11,2023-06-04,Cancelled,5,0.29,13.87,Bank Transfer,820.79
